11       7,14,20,22,26,28,30,33,34,36,37,39,31,29,27,25,24,24,23,22,22,22,22,22,21,21,22,22,21,21,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,23,23,24,26,28,30,32,39,38,37,35,33,31,29,27,23,0,0,52,62,68,72,74,77,80,81,83,85,87,54,31,28,26,24,24,23,21,21,21,21,21,21,21,21,20,21,22,24,24,26,28,30,43,87,86,84,82,80,78,75,73,69,64
12       15,10,8,28,29,30,32,35,37,40,41,42,43,37,24,24,23,22,22,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,19,19,19,20,19,19,19,20,20,21,23,23,25,28,43,42,42,41,40,39,38,36,35,32,0,0,12,85,89,89,89,89,89,89,89,89,89,36,21,21,21,21,21,21,20,21,21,20,20,21,22,23,24,24,25,25,25,26,25,25,27,78,81,82,80,79,77,75,72,70,64
13       0,0,1,13,19,23,27,29,31,33,34,35,36,38,32,29,26,24,23,24,22,22,22,21,20,21,21,20,20,21,21,21,22,23,22,24,25,25,27,29,36,34,33,31,30,31,32,34,36,37,36,29,25,24,23,22,23,22,21,21,22,22,22,21,21,21,21,21,22,22,22,20,20,20,22,22,22,23,25,26,28,32,37,35,35,33,31,29,27,23,19,15,0,0,11,23,44,54,62,68,74,78,81,83,83,71,56,49,44,40,38,37,34,33,32,33,31,31,32,33,35,36,39,40,43,47,52,64,78,83,81,79,73,69,63,56,47,36,11
14       0,0,0,4,15,20,24,27,30,32,34,35,37,39,32,29,26,25,24,22,22,21,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,21,22,23,24,24,26,27,29,34,38,36,35,33,32,29,26,23,20,14,0,0,54,61,67,70,73,76,78,80,80,82,38,29,27,25,23,24,23,22,22,20,21,21,21,21,21,21,22,23,24,25,26,28,28,31,82,81,79,78,75,73,71,68,65,60,48
15       0,0,0,14,18,22,26,28,30,32,33,34,36,36,38,30,28,25,25,24,22,22,22,21,21,22,22,22,22,22,22,22,23,22,23,25,27,28,28,30,37,35,34,32,30,29,31,34,36,37,39,34,30,27,26,25,24,23,24,24,22,22,22,22,22,21,21,21,21,22,22,22,22,23,24,24,24,26,27,28,29,34,38,37,36,34,32,30,28,26,22,18,18,33,48,56,64,69,75,77,82,84,80,72,58,51,46,43,39,37,36,34,33,33,33,33,33,34,36,39,42,44,47,49,54,62,84,82,80,77,73,69,64,58,51,42,26,0,0
16       0,0,0,3,29,33,34,35,37,37,38,39,40,29,25,23,21,20,20,20,20,20,19,19,19,19,18,18,18,19,19,19,19,20,19,20,21,20,21,23,25,38,39,38,37,38,38,39,40,41,38,23,22,21,19,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,21,22,22,24,27,41,41,40,39,38,37,35,0,0,4,88,88,88,88,88,88,88,88,88,63,28,28,26,26,25,25,25,25,25,26,26,26,26,28,28,28,29,30,32,34,35,40,44,49,61,83,82,79,74,70,65,56,51,41
17       0,0,0,10,17,21,25,27,29,31,33,35,37,30,29,25,23,23,22,21,20,20,21,21,20,20,20,20,19,20,21,20,20,20,22,20,22,21,23,24,26,32,31,30,29,29,30,31,33,34,31,25,23,22,22,22,20,21,20,19,19,19,20,20,19,19,19,19,19,19,20,20,20,21,20,20,20,21,21,22,24,25,28,29,36,34,32,31,28,26,23,19,0,0,0,23,42,53,60,65,70,75,80,82,78,60,49,43,39,36,34,31,30,29,27,27,27,26,27,28,29,32,32,35,39,43,50,60,73,83,81,76,72,67,62,54,45,28,12
18       2,4,12,30,31,33,34,36,37,38,39,39,40,27,23,23,22,22,21,21,21,21,20,20,20,20,20,20,20,20,20,20,21,22,21,22,22,23,23,27,40,39,39,38,38,38,39,40,41,41,30,24,22,21,21,21,20,20,20,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,22,23,23,25,29,42,41,40,40,39,38,37,36,0,0,0,89,89,89,89,89,89,89,89,89,89,34,31,30,29,29,31,31,30,30,29,29,29,28,28,28,32,32,32,34,39,40,43,48,54,83,85,83,81,76,70,65,58,50,42
19       0,0,8,15,20,23,26,29,31,33,35,36,37,29,27,25,23,23,22,21,23,21,21,21,21,21,18,14,11,12,11,11,12,13,12,13,12,12,13,12,13,12,13,13,12,13,13,12,13,12,12,13,12,12,13,12,13,12,12,13,12,13,13,12,13,12,12,13,12,13,12,12,13,13,12,13,13,12,13,13,13,14,14,41,45,45,45,45,45,45,45,45,0,0,15,20,25,28,32,34,37,40,42,45,40,40,41,42,42,41,39,38,39,39,39,40,40,40,40,40,39,40,40,41,41,42,42,46,52,49,48,45,43,40,36,33,30,26,19
20       0,1,13,19,22,25,27,29,31,33,34,36,32,27,26,24,24,22,22,20,22,22,22,22,22,21,21,22,22,22,22,22,21,22,22,24,22,24,24,28,35,33,32,31,31,31,32,34,35,37,31,28,24,25,23,23,22,22,22,21,21,22,22,22,21,21,20,20,21,22,22,22,22,22,22,22,22,24,24,25,27,28,32,37,37,35,33,32,30,27,24,21,0,0,14,37,48,58,65,70,75,80,82,84,83,69,53,47,42,37,36,33,32,30,29,29,30,29,29,30,32,33,36,38,42,47,53,72,81,84,82,81,74,68,64,56,48,34,14
21       0,0,0,0,13,18,22,26,28,31,33,35,37,38,34,30,26,25,23,22,22,22,20,20,20,20,20,18,15,10,10,10,10,11,11,12,13,13,13,14,14,13,13,14,13,13,14,13,13,13,13,13,14,13,14,14,14,13,14,13,13,14,14,13,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,14,15,26,44,44,44,44,44,44,44,44,0,0,0,10,18,22,27,30,33,37,39,42,44,46,48,43,43,43,41,39,39,39,39,39,37,37,38,38,37,39,39,39,40,39,40,42,43,45,51,50,48,45,43,40,38,36,32
22       15,15,16,42,42,40,36,37,38,39,40,41,42,42,28,26,24,23,23,22,22,21,21,21,21,21,22,22,22,22,21,21,22,22,22,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,23,24,24,26,29,44,43,43,42,41,40,39,38,37,35,33,29,0,0,76,89,89,89,89,89,89,89,89,89,89,55,25,23,23,23,23,23,23,23,23,23,23,23,23,23,24,26,28,27,27,27,30,33,73,89,88,87,85,83,81,78,76,70,66
23       17,17,17,36,32,33,36,37,38,40,41,41,42,25,23,22,21,20,20,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,19,19,20,20,22,23,25,29,43,42,41,40,39,38,37,35,32,28,0,0,0,32,88,89,89,89,89,89,89,89,89,85,22,22,20,20,20,20,20,20,20,20,20,21,23,22,20,20,22,22,24,23,24,27,27,30,87,88,86,84,81,78,77,74,70
24       0,0,0,1,5,7,9,11,13,15,16,17,18,17,17,16,15,15,15,14,14,14,14,13,13,13,13,12,13,12,12,12,12,12,12,12,22,27,30,32,34,36,37,38,39,40,41,33,30,28,26,25,24,22,22,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,23,25,26,28,30,37,38,36,34,32,31,28,26,22,19,0,0,0,25,33,40,45,49,53,56,60,62,65,68,50,48,47,46,46,45,41,38,39,38,38,36,36,36,37,37,37,37,36,37,36,36,35,38,54,49,47,45,43,41,39,36,32
25       0,0,0,3,5,8,10,12,14,16,17,19,19,19,18,17,17,16,16,15,15,14,14,15,14,14,13,14,13,13,13,12,13,13,13,26,29,31,34,35,36,37,39,40,41,38,32,30,28,26,25,24,23,23,22,22,21,21,22,21,22,22,22,22,22,22,21,21,21,21,23,23,24,25,25,27,29,29,34,39,37,36,35,33,31,28,25,21,17,9,0,0,27,35,40,45,49,54,57,60,62,64,67,53,50,48,49,48,47,43,42,42,40,39,39,38,38,38,39,37,37,37,36,35,34,35,39,49,47,45,43,41,39,36,33,29,24,7,0
26       0,0,0,0,0,1,5,7,9,12,14,16,18,19,18,18,17,17,17,15,15,15,14,15,15,14,14,13,13,13,13,12,13,12,12,12,12,26,29,31,34,36,37,38,40,40,41,39,32,29,28,27,25,24,24,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,24,24,25,25,27,27,30,32,39,38,36,34,33,30,28,25,21,16,10,0,26,34,40,45,49,52,56,58,61,64,66,51,48,48,48,47,43,44,42,41,40,39,38,38,39,38,37,37,36,36,34,34,33,35,38,50,47,46,44,42,40,37,34,31,27,21
27       0,0,0,0,0,40,41,43,43,43,43,43,43,42,42,12,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,12,26,32,33,35,37,38,38,39,40,41,31,28,25,22,16,11,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,16,21,22,22,22,24,23,23,24,25,27,28,31,35,37,36,34,32,29,26,24,20,14,6,0,21,50,54,55,58,60,61,61,63,64,64,42,37,35,33,33,32,31,30,31,31,31,31,30,31,30,30,32,32,33,34,36,37,42,60,59,58,57,55,52,50,47,40,29,23,0,0
28       10,6,28,37,39,33,34,36,37,38,39,39,25,23,22,21,21,20,21,20,21,20,20,20,20,19,19,19,19,19,20,20,20,20,20,21,23,25,40,39,38,38,38,38,39,40,41,42,26,23,22,22,21,20,21,20,20,20,20,21,21,21,20,20,20,20,20,20,20,20,19,19,20,20,20,21,20,21,22,24,32,41,40,39,38,37,36,34,32,29,0,0,0,23,65,87,88,88,88,88,88,88,88,65,47,32,30,30,30,30,30,29,28,29,29,29,29,28,28,29,32,31,34,36,40,43,47,51,64,80,81,78,71,67,63,57,49,40,22
29       0,2,6,8,10,11,14,16,18,18,19,19,19,18,17,17,17,17,16,16,16,15,15,15,15,15,14,15,14,15,14,13,14,22,29,32,34,36,38,39,40,40,42,43,43,42,36,33,31,29,27,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,27,27,29,30,32,35,43,42,40,39,37,35,34,31,29,27,23,18,11,0,29,36,43,47,50,54,58,60,62,65,68,69,55,51,51,50,50,50,49,48,46,44,43,43,42,43,43,43,42,42,43,43,42,45,63,58,57,51,48,47,45,43,40,37,34,29,21
30       0,0,3,6,8,11,13,15,17,18,18,18,18,18,17,16,16,16,16,15,15,14,15,15,14,13,14,13,13,13,13,13,17,26,28,32,33,35,37,38,39,39,41,42,43,37,33,31,28,27,26,25,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,26,26,28,30,33,40,40,39,38,36,34,32,31,28,25,22,16,8,0,35,41,46,50,53,56,59,63,65,67,70,53,51,49,49,50,49,46,45,45,44,44,44,40,41,41,40,41,41,41,40,41,43,59,56,52,49,48,45,43,40,37,34,30,23,0,0
31       0,0,0,30,33,35,36,38,39,39,40,41,42,25,23,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,20,20,21,21,20,20,20,20,20,19,19,21,20,20,20,21,22,22,23,26,42,41,41,40,39,38,37,35,34,0,0,89,89,89,89,89,89,89,89,89,89,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,21,21,22,23,26,27,76,84,83,82,80,77,75,72,68,63,27
32       0,3,6,9,11,13,14,15,15,15,15,13,13,13,13,13,12,12,12,12,12,11,12,11,12,11,11,11,11,11,10,11,11,26,28,30,33,34,35,36,38,39,39,33,30,27,26,24,23,22,22,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,21,23,22,24,24,28,31,37,36,34,32,31,29,26,23,20,15,8,1,29,37,43,48,51,55,59,62,64,67,49,46,46,45,45,42,41,39,40,37,36,36,36,35,34,34,34,34,35,33,33,32,33,33,51,49,47,45,43,41,37,35,31,24,0,0,1
33       4,8,9,13,19,20,23,26,33,39,40,41,42,25,22,22,22,21,21,20,21,21,21,20,21,20,20,20,20,20,20,21,20,20,20,20,21,21,21,20,22,22,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,22,22,22,22,23,24,26,42,42,41,41,40,39,38,36,35,33,0,48,88,89,89,89,89,89,89,89,89,89,22,20,20,20,19,19,18,19,19,18,17,17,17,16,16,15,15,15,16,16,18,20,23,27,84,84,83,82,80,78,75,72,67,63,38
34       0,41,42,42,42,42,42,42,42,42,42,42,11,11,11,11,11,11,11,11,11,10,10,11,11,10,10,11,11,11,11,11,11,14,26,30,32,33,34,35,36,37,38,38,37,31,27,22,19,13,11,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,11,16,20,20,22,22,22,21,23,23,25,23,25,27,28,32,37,36,35,33,31,30,27,25,21,17,0,0,0,5,9,52,60,63,64,66,68,70,70,68,65,63,39,37,35,35,34,33,32,32,31,32,33,33,32,34,34,36,38,39,41,44,50,64,62,60,58,56,54,50,47,43,37
35       0,3,6,8,10,12,15,16,17,16,16,16,16,16,16,15,15,14,14,14,13,13,13,13,12,12,12,12,11,12,11,14,17,14,29,30,33,33,35,36,37,39,40,40,41,33,29,28,26,25,23,22,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,22,22,23,25,25,29,32,39,37,36,35,33,31,29,25,22,18,13,0,0,0,27,37,42,48,51,56,59,62,65,67,70,51,48,49,48,45,44,42,42,42,42,41,41,40,39,37,37,39,39,38,37,35,35,34,37,52,50,48,46,44,42,38,35,31
36       0,11,41,42,42,42,42,42,42,42,42,28,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,27,29,31,33,34,35,36,36,37,34,28,26,21,17,11,11,10,11,11,10,10,10,10,9,10,10,10,10,10,10,10,14,20,20,20,21,21,21,21,21,22,22,24,26,26,31,36,34,34,32,30,27,25,22,18,14,4,0,5,9,12,58,60,62,64,66,65,66,64,63,60,37,35,34,32,32,31,31,31,30,30,31,31,31,32,31,33,35,34,35,37,42,51,59,57,55,53,49,47,43,38,31,15,0,0
37       12,40,42,42,43,43,43,43,43,43,42,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,27,33,34,36,37,38,40,40,41,36,31,28,24,21,17,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,19,20,20,20,21,22,22,23,25,24,27,30,34,37,37,35,33,31,29,25,23,19,13,0,0,13,54,57,59,61,63,64,66,66,67,63,41,40,36,35,34,34,33,34,32,32,32,32,30,32,33,33,34,33,35,36,37,40,43,63,62,61,59,57,55,51,49,42,32,0,0,0
38       0,0,21,27,31,33,34,36,37,38,39,40,40,26,24,22,22,21,21,21,20,20,19,19,20,20,20,19,19,19,19,19,21,20,20,21,21,23,26,39,39,38,37,37,37,38,39,40,41,26,23,21,21,20,19,20,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,20,21,22,22,24,42,41,40,40,39,38,36,35,33,29,0,22,87,89,89,89,89,89,89,89,89,55,32,31,31,31,31,31,31,31,31,31,31,31,30,30,31,32,33,34,35,38,40,45,49,57,82,80,78,74,70,64,59,52,42,27,0,0
39       0,0,3,14,17,21,23,27,29,31,33,35,37,28,25,23,22,21,22,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,23,26,29,37,36,34,32,30,28,25,22,18,12,0,58,63,68,70,72,74,76,78,80,81,30,28,24,24,23,22,22,22,21,20,20,21,20,20,20,20,20,21,20,21,21,22,25,26,80,79,77,75,73,71,67,64,59,52,2,0,0
40       0,0,29,33,35,36,38,39,40,41,42,42,43,26,24,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,22,23,24,25,27,43,42,41,41,40,39,38,36,35,33,31,1,0,71,89,89,89,89,89,90,89,89,89,89,30,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,24,23,25,26,27,31,84,82,81,80,78,76,74,70,68,63,55
41       31,31,33,36,37,38,39,40,41,42,43,28,25,23,21,22,21,21,20,20,20,20,20,20,19,19,19,19,19,19,19,19,20,20,20,20,21,21,21,21,20,20,20,20,20,20,20,20,20,19,20,19,20,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,21,21,22,24,23,26,42,42,41,40,40,39,38,36,35,29,0,0,48,91,91,91,91,92,92,92,92,92,68,22,21,21,21,21,21,21,21,21,21,21,21,21,20,21,22,22,22,23,24,25,25,27,30,88,86,84,83,81,79,76,74,70,65
42       0,0,1,5,7,9,12,14,15,16,16,15,15,15,15,15,15,14,14,14,13,13,12,13,13,12,13,12,12,12,12,12,11,12,11,16,26,30,32,34,35,36,37,39,40,41,34,31,27,25,25,24,23,21,21,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,21,20,20,22,22,23,24,27,28,32,37,35,34,32,29,27,24,21,15,0,0,0,24,35,42,47,51,56,59,61,64,66,53,48,47,46,45,43,41,39,39,37,37,37,36,35,35,34,36,35,37,36,34,34,34,34,36,50,48,46,44,42,40,38,34,29
43       22,39,41,41,41,41,41,41,41,40,38,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,26,33,34,35,36,37,38,39,40,40,32,28,25,23,17,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,15,18,18,19,20,20,21,21,22,24,24,26,28,31,36,35,34,32,30,28,27,25,23,18,0,0,4,19,54,58,60,63,64,66,68,69,65,63,40,38,35,34,34,34,33,32,32,32,32,32,31,31,32,33,33,33,36,38,38,41,65,63,61,60,58,55,52,49,41,25,4
44       0,0,0,11,11,12,12,13,13,13,14,14,14,15,15,16,16,17,17,17,18,18,18,19,19,19,20,20,21,21,21,22,22,22,20,20,20,20,20,20,20,20,20,20,20,20,20,19,21,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,21,22,35,36,36,36,37,37,37,38,38,39,39,20,21,20,21,20,20,20,21,21,21,21,21,21,22,21,0,0,4,8,14,19,25,29,34,40,44,50,55,54,53,57,62,65,63,60,55,50,44,42,41,42,47,52,57,62,63,64,60,54,53,55,53,48,44,38,33,28,22,17,12,7,2
45       0,0,0,14,18,22,25,29,31,33,35,37,37,34,29,28,25,24,23,23,23,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,23,23,22,23,23,23,23,22,23,23,22,22,22,22,22,22,22,22,22,22,21,20,20,20,20,20,20,20,20,20,21,22,22,23,24,25,25,27,28,30,34,38,37,35,33,31,29,27,24,20,15,0,10,58,63,67,70,73,75,77,79,81,82,62,31,28,27,25,26,25,23,22,22,20,20,20,20,20,22,22,22,24,24,24,25,28,30,72,82,81,79,77,75,73,69,65,62,56
46       0,0,0,40,41,42,42,43,43,43,43,43,42,34,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,22,29,33,35,36,37,38,39,40,41,40,33,30,26,21,18,12,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,16,19,20,21,21,22,22,23,23,24,25,27,27,31,38,37,36,34,32,30,28,25,21,17,0,3,49,55,57,59,62,63,64,66,67,68,45,42,38,37,35,33,32,31,31,31,31,31,31,32,32,32,34,34,34,35,36,38,39,43,64,63,61,59,57,55,52,48,40,29,11
47       41,42,42,42,42,42,42,42,42,42,29,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,13,23,29,30,32,33,34,35,36,37,38,38,31,26,24,19,15,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,15,19,21,21,21,20,22,22,22,22,22,24,25,27,30,37,37,35,33,31,29,27,25,22,19,14,0,0,0,3,8,56,60,64,65,66,68,69,70,70,66,42,39,37,36,37,37,33,32,32,33,33,32,32,32,33,34,35,36,38,38,41,47,56,61,59,57,55,53,50,45,41,32
48       0,0,3,5,7,9,11,14,16,17,17,17,16,16,16,16,15,14,15,14,14,14,14,13,14,13,13,13,13,13,13,12,20,21,12,26,30,32,33,35,37,37,38,40,41,42,36,33,29,29,27,25,24,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,23,23,24,25,27,28,30,34,40,38,37,35,33,32,29,26,24,19,0,0,27,36,42,47,51,55,58,62,64,67,69,53,50,49,49,48,45,43,42,42,40,41,39,39,39,39,40,40,40,40,37,37,36,36,40,55,50,49,48,45,43,41,38,35,31
49       0,0,41,41,41,41,41,41,41,41,41,41,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18,29,31,33,34,35,36,37,38,38,39,33,29,25,22,17,11,12,12,11,11,11,10,10,10,10,10,10,10,10,10,11,13,19,20,21,21,21,23,23,22,21,23,25,24,27,29,34,36,36,34,32,30,28,26,22,20,15,0,0,0,6,11,49,61,63,64,67,69,69,70,68,66,63,40,37,35,34,32,32,32,32,31,31,31,31,32,32,32,34,35,37,38,41,46,62,60,58,56,54,52,48,46,40,34
